#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f
       53300       3.858974e-03       8.852605e-05       2.157244e-03       3.000964e-02       1.990143e-03       1.169960e-02
       53400       3.991022e-03       6.227478e-05       2.193523e-03       2.609714e-02       2.995185e-03       1.160393e-02
       53500       3.992978e-03       3.362803e-05       2.238664e-03       2.538325e-02       3.568320e-03       1.163640e-02
       53600       3.826607e-03       7.302776e-05       2.060769e-03       2.643071e-02       3.235097e-03       1.186089e-02
       53700       3.957156e-03       3.389991e-05       2.277162e-03       2.403100e-02       3.706516e-03       1.146921e-02
       53800       3.905146e-03       6.421541e-05       2.201804e-03       2.691176e-02       3.297408e-03       1.166465e-02
       53900       3.795173e-03       6.594095e-05       2.168821e-03       2.711241e-02       3.289245e-03       1.181804e-02
       54000       3.883572e-03       1.496514e-04       2.220700e-03       2.513372e-02       3.227197e-03       1.160354e-02
       54100       3.890222e-03       5.283841e-05       2.218589e-03       2.296584e-02       3.718013e-03       1.141350e-02
       54200       3.951598e-03       3.941283e-05       2.277604e-03       2.600369e-02       2.996329e-03       1.154299e-02
       54300       3.846246e-03       1.161301e-04       2.163739e-03       2.720714e-02       3.461629e-03       1.159634e-02
       54400       3.607130e-03       4.623875e-05       2.041814e-03       2.586321e-02       3.142491e-03       1.147477e-02
       54500       4.037975e-03       7.803284e-05       2.246204e-03       2.683429e-02       2.673020e-03       1.152947e-02
       54600       3.573455e-03       4.072566e-05       2.056403e-03       2.685108e-02       3.488483e-03       1.158789e-02
       54700       3.720610e-03       1.044380e-04       2.105121e-03       2.829820e-02       3.550309e-03       1.146514e-02
       54800       4.004302e-03       1.442509e-04       2.253069e-03       2.993931e-02       3.557069e-03       1.147483e-02
       54900       3.548136e-03       1.546652e-04       2.023238e-03       2.498181e-02       2.604374e-03       1.171357e-02
       55000       3.864914e-03       9.647534e-05       2.166321e-03       2.859716e-02       2.985004e-03       1.166166e-02
       55100       3.723659e-03       8.723790e-05       2.112537e-03       2.712680e-02       3.507333e-03       1.178374e-02
       55200       3.899869e-03       4.093842e-05       2.182745e-03       2.503122e-02       3.888185e-03       1.162069e-02
       55300       3.914228e-03       1.049202e-04       2.203989e-03       2.960100e-02       3.393360e-03       1.150291e-02
       55400       3.907635e-03       1.197582e-04       2.214777e-03       2.823695e-02       3.309021e-03       1.158970e-02
       55500       3.841882e-03       1.189233e-04       2.163291e-03       2.755512e-02       4.041568e-03       1.160796e-02
       55600       3.918742e-03       1.424024e-04       2.188058e-03       3.030468e-02       2.682237e-03       1.149358e-02
       55700       3.831242e-03       4.996324e-05       2.203490e-03       2.887506e-02       2.855514e-03       1.165735e-02
       55800       3.802874e-03       9.775422e-05       2.177868e-03       2.821966e-02       4.056202e-03       1.198153e-02
       55900       3.728103e-03       1.459421e-04       2.132485e-03       2.560343e-02       3.408009e-03       1.140451e-02
       56000       3.874082e-03       6.096730e-05       2.138799e-03       2.697774e-02       3.340870e-03       1.150780e-02
       56100       3.915539e-03       5.811745e-05       2.179191e-03       2.905079e-02       3.200368e-03       1.190121e-02
       56200       3.771364e-03       8.724223e-05       2.156398e-03       3.001844e-02       2.705159e-03       1.170240e-02
       56300       3.825133e-03       1.656235e-04       2.163762e-03       2.696999e-02       3.151867e-03       1.138057e-02
       56400       3.801101e-03       5.180004e-05       2.164176e-03       3.001062e-02       4.089361e-03       1.165101e-02
       56500       3.800858e-03       4.963950e-05       2.163118e-03       2.627747e-02       3.972658e-03       1.167533e-02
       56600       3.816872e-03       1.344108e-04       2.180900e-03       2.723816e-02       3.616519e-03       1.180942e-02
       56700       3.853903e-03       1.423616e-04       2.193328e-03       2.902062e-02       3.525835e-03       1.153129e-02
       56800       3.950329e-03       7.062008e-05       2.221372e-03       2.645000e-02       2.601723e-03       1.178502e-02
       56900       3.798234e-03       7.753339e-05       2.161351e-03       2.539564e-02       2.840738e-03       1.152588e-02
       57000       3.757727e-03       1.915138e-04       2.161172e-03       2.649756e-02       3.238903e-03       1.172749e-02
       57100       3.936592e-03       1.226235e-04       2.225046e-03       2.461256e-02       3.181828e-03       1.156195e-02
       57200       3.653126e-03       5.611106e-05       2.101679e-03       2.904092e-02       3.314437e-03       1.180058e-02
       57300       3.868008e-03       1.022991e-04       2.184765e-03       2.467994e-02       3.570448e-03       1.152070e-02
       57400       3.668902e-03       1.220834e-04       2.107978e-03       2.757644e-02       3.590092e-03       1.177567e-02
       57500       3.848437e-03       1.259539e-04       2.194260e-03       3.089424e-02       3.341958e-03       1.167161e-02
       57600       3.908015e-03       9.714881e-05       2.195888e-03       2.847228e-02       3.337556e-03       1.136283e-02
       57700       3.874128e-03       1.218394e-04       2.199687e-03       2.454569e-02       3.565201e-03       1.144506e-02
       57800       3.825070e-03       1.794954e-04       2.164504e-03       2.670286e-02       3.772220e-03       1.152558e-02
       57900       3.758095e-03       7.738519e-05       2.164307e-03       3.091828e-02       3.223235e-03       1.159620e-02
       58000       3.833572e-03       4.939051e-05       2.149785e-03       2.820003e-02       3.917632e-03       1.160134e-02
       58100       3.821587e-03       5.588058e-05       2.192788e-03       2.954899e-02       3.567592e-03       1.161206e-02
       58200       3.870272e-03       1.431392e-04       2.205585e-03       2.628366e-02       3.541144e-03       1.147368e-02
       58300       3.808733e-03       1.311432e-04       2.152535e-03       2.809086e-02       2.759639e-03       1.172057e-02
       58400       3.809860e-03       5.272229e-05       2.142976e-03       2.412956e-02       3.440158e-03       1.148970e-02
       58500       3.824049e-03       1.248951e-04       2.136825e-03       2.647987e-02       3.159545e-03       1.163567e-02
       58600       3.611004e-03       8.317326e-05       2.063181e-03       2.672706e-02       3.008642e-03       1.154026e-02
       58700       3.739292e-03       6.660817e-05       2.130243e-03       2.902479e-02       2.824579e-03       1.181875e-02
       58800       3.896484e-03       5.599156e-05       2.202901e-03       2.651764e-02       3.020417e-03       1.180515e-02
       58900       3.897877e-03       8.151754e-05       2.128428e-03       2.543251e-02       2.813938e-03       1.138879e-02
       59000       3.945381e-03       1.083650e-04       2.254344e-03       2.360028e-02       2.609099e-03       1.141703e-02
       59100       3.795408e-03       3.717388e-05       2.173324e-03       2.692550e-02       2.932955e-03       1.159882e-02
       59200       3.795399e-03       9.570946e-05       2.143871e-03       2.868763e-02       3.570915e-03       1.152924e-02
       59300       3.897806e-03       6.820702e-05       2.232531e-03       2.826454e-02       2.558671e-03       1.162701e-02
       59400       3.937626e-03       4.957274e-05       2.172892e-03       2.583661e-02       3.580316e-03       1.155723e-02
       59500       3.874099e-03       7.799133e-05       2.200167e-03       2.746535e-02       3.268975e-03       1.155066e-02
       59600       3.714894e-03       1.125000e-04       2.103351e-03       2.507729e-02       3.417655e-03       1.118629e-02
       59700       3.848581e-03       1.010334e-04       2.182590e-03       2.972356e-02       2.813382e-03       1.150798e-02
       59800       3.992835e-03       2.222786e-05       2.235527e-03       2.722297e-02       3.916339e-03       1.171992e-02
       59900       3.846723e-03       6.897817e-05       2.083349e-03       2.782474e-02       2.915476e-03       1.167959e-02
       60000       3.868166e-03       6.696679e-05       2.184560e-03       2.502751e-02       3.572355e-03       1.140322e-02
       60100       3.696988e-03       9.638681e-05       2.114880e-03       2.665613e-02       3.490881e-03       1.160130e-02
       60200       3.744695e-03       5.527700e-05       2.107318e-03       2.617720e-02       3.014403e-03       1.167985e-02
       60300       3.849936e-03       5.323868e-05       2.186776e-03       2.930882e-02       2.762460e-03       1.164754e-02
       60400       3.852878e-03       1.831840e-05       2.113684e-03       2.925182e-02       3.506500e-03       1.155059e-02
       60500       3.735818e-03       5.091876e-05       2.094471e-03       3.360099e-02       3.338785e-03       1.149072e-02
       60600       3.743693e-03       2.182087e-05       2.162432e-03       2.795097e-02       4.222299e-03       1.156911e-02
       60700       3.833027e-03       7.263524e-05       2.173993e-03       2.748255e-02       3.815398e-03       1.168168e-02
       60800       3.943715e-03       4.880005e-05       2.181709e-03       2.463699e-02       3.653916e-03       1.148443e-02
       60900       3.972169e-03       8.003280e-05       2.196501e-03       2.608046e-02       2.896495e-03       1.159910e-02
       61000       3.703205e-03       6.402916e-05       2.076106e-03       2.694133e-02       3.427546e-03       1.175269e-02
       61100       4.080088e-03       1.196138e-04       2.328666e-03       2.612156e-02       2.884199e-03       1.151605e-02
       61200       3.804218e-03       1.016869e-04       2.090019e-03       2.680824e-02       3.090967e-03       1.169874e-02
       61300       3.831491e-03       9.088765e-05       2.122106e-03       2.786544e-02       3.137298e-03       1.180240e-02
       61400       3.828317e-03       6.564177e-05       2.179222e-03       3.029508e-02       3.433842e-03       1.183579e-02
       61500       3.589794e-03       5.164909e-05       2.058866e-03       2.601411e-02       2.605841e-03       1.168350e-02
       61600       4.007420e-03       9.112256e-05       2.269758e-03       2.688573e-02       3.875734e-03       1.171544e-02
       61700       4.052328e-03       4.565231e-05       2.228318e-03       2.574386e-02       3.928409e-03       1.178151e-02
       61800       3.688086e-03       9.451792e-05       2.090142e-03       2.533510e-02       3.194686e-03       1.174958e-02
       61900       4.068190e-03       8.628563e-05       2.268147e-03       2.973139e-02       3.093377e-03       1.177096e-02
       62000       3.810737e-03       1.188769e-04       2.095483e-03       3.707248e-02       4.279413e-03       1.188520e-02
       62100       3.965364e-03       3.543623e-05       2.250047e-03       2.372438e-02       3.086665e-03       1.146650e-02
       62200       3.803574e-03       1.001406e-04       2.145656e-03       2.694697e-02       3.885062e-03       1.175107e-02
       62300       3.772856e-03       9.848527e-05       2.066036e-03       2.842925e-02       3.276646e-03       1.204276e-02
       62400       4.115874e-03       1.013414e-04       2.270241e-03       3.298763e-02       3.331731e-03       1.148358e-02
       62500       3.743443e-03       9.244829e-05       2.096492e-03       2.640312e-02       2.671049e-03       1.180205e-02
       62600       3.759394e-03       2.572787e-05       2.105105e-03       2.516240e-02       2.035699e-03       1.163050e-02
       62700       4.010744e-03       1.343302e-04       2.281608e-03       2.637107e-02       3.784543e-03       1.138760e-02
       62800       3.853659e-03       8.986357e-05       2.096330e-03       2.747720e-02       4.032787e-03       1.203394e-02
       62900       3.949987e-03       3.229649e-05       2.199191e-03       2.814913e-02       2.443525e-03       1.159939e-02
       63000       3.862231e-03       8.506742e-05       2.200530e-03       2.591976e-02       2.698628e-03       1.162653e-02
       63100       3.721992e-03       7.429164e-05       2.056590e-03       2.739782e-02       2.379221e-03       1.167467e-02
       63200       4.062786e-03       5.061023e-05       2.285431e-03       2.741391e-02       3.326926e-03       1.157405e-02
       63300       3.814834e-03       2.278980e-05       2.093721e-03       2.656359e-02       2.772675e-03       1.154360e-02
       63400       3.869405e-03       6.967586e-05       2.182313e-03       2.723994e-02       3.082983e-03       1.136460e-02
       63500       3.971356e-03       5.158698e-05       2.219688e-03       2.712877e-02       3.754758e-03       1.169633e-02
       63600       3.672557e-03       3.926039e-05       2.038536e-03       2.691287e-02       3.264870e-03       1.178056e-02
       63700       4.056096e-03       6.407572e-05       2.311291e-03       2.379747e-02       2.891084e-03       1.138525e-02
       63800       3.611295e-03       7.261503e-05       2.051894e-03       2.930534e-02       3.383477e-03       1.167283e-02
       63900       3.662155e-03       4.117289e-05       2.096582e-03       2.816647e-02       2.533260e-03       1.179568e-02
       64000       4.018022e-03       1.044365e-04       2.291044e-03       2.799082e-02       4.127873e-03       1.156795e-02
       64100       3.713668e-03       6.816158e-05       2.010747e-03       3.016651e-02       4.796407e-03       1.196282e-02
       64200       3.943520e-03       1.373940e-04       2.190857e-03       3.037442e-02       3.375942e-03       1.168459e-02
       64300       3.858865e-03       8.490099e-05       2.202499e-03       2.643232e-02       3.845573e-03       1.164636e-02
       64400       3.699118e-03       7.440698e-05       2.128910e-03       2.467155e-02       3.414734e-03       1.179093e-02
       64500       3.934577e-03       9.233453e-05       2.237446e-03       2.432524e-02       3.352396e-03       1.146016e-02
       64600       3.903693e-03       3.830935e-05       2.153325e-03       2.905472e-02       2.813253e-03       1.155379e-02
       64700       3.740422e-03       8.649400e-05       2.110301e-03       3.093814e-02       3.739393e-03       1.167788e-02
       64800       3.813865e-03       9.022966e-05       2.165102e-03       2.792457e-02       2.635564e-03       1.149695e-02
       64900       3.749617e-03       8.502823e-05       2.058127e-03       3.117419e-02       3.070756e-03       1.154304e-02
       65000       3.937967e-03       1.363535e-04       2.181854e-03       2.337125e-02       3.665407e-03       1.148890e-02
       65100       3.771427e-03       1.134615e-04       2.102394e-03       2.648830e-02       2.710282e-03       1.164849e-02
       65200       3.639617e-03       5.277160e-05       2.016482e-03       2.712475e-02       3.351171e-03       1.171750e-02
       65300       4.087024e-03       7.458414e-05       2.343599e-03       2.445601e-02       3.265995e-03       1.141649e-02
       65400       3.729387e-03       9.304823e-05       2.114222e-03       2.520811e-02       2.966911e-03       1.162371e-02
       65500       3.781882e-03       1.028700e-04       2.147669e-03       2.409546e-02       3.882719e-03       1.150377e-02
       65600       3.891630e-03       1.011559e-04       2.183167e-03       2.542027e-02       3.885657e-03       1.162822e-02
       65700       3.776518e-03       1.406628e-04       2.147003e-03       2.602020e-02       3.351478e-03       1.172034e-02
       65800       4.066394e-03       1.164759e-04       2.275919e-03       2.675988e-02       3.337804e-03       1.150489e-02
       65900       3.909290e-03       5.720882e-05       2.129047e-03       2.536390e-02       2.976511e-03       1.166052e-02
       66000       3.859758e-03       1.247819e-04       2.145046e-03       2.770090e-02       3.892958e-03       1.200056e-02
       66100       3.847908e-03       6.410976e-05       2.214270e-03       2.693906e-02       3.369149e-03       1.154008e-02
       66200       3.645242e-03       7.751791e-05       2.066328e-03       2.676624e-02       3.851606e-03       1.143117e-02
       66300       3.844684e-03       7.971964e-05       2.193657e-03       2.891846e-02       3.695531e-03       1.163053e-02
       66400       3.676384e-03       8.790318e-05       2.093320e-03       2.616578e-02       3.373423e-03       1.161187e-02
       66500       3.733981e-03       8.119099e-05       2.097324e-03       3.001966e-02       3.624232e-03       1.151952e-02
       66600       3.859925e-03       7.107017e-05       2.218944e-03       2.536903e-02       4.210622e-03       1.147335e-02
       66700       3.653452e-03       7.574484e-05       2.087570e-03       2.546245e-02       2.342328e-03       1.158975e-02
       66800       3.771059e-03       1.982591e-04       2.139987e-03       2.926857e-02       3.687291e-03       1.154666e-02
       66900       3.994437e-03       7.075108e-05       2.218601e-03       2.908825e-02       3.307139e-03       1.132237e-02
       67000       3.688726e-03       7.090227e-05       2.097942e-03       2.911774e-02       2.647510e-03       1.145032e-02
       67100       3.993229e-03       8.229662e-05       2.253420e-03       2.644090e-02       3.210776e-03       1.157524e-02
       67200       3.887466e-03       1.049770e-04       2.167985e-03       2.927174e-02       3.543654e-03       1.173715e-02
       67300       3.699656e-03       1.305358e-04       2.096045e-03       2.693350e-02       3.397395e-03       1.157606e-02
       67400       4.050312e-03       3.007407e-05       2.264021e-03       2.683269e-02       3.519368e-03       1.126048e-02
       67500       3.643231e-03       9.903866e-05       2.036149e-03       2.477106e-02       3.167246e-03       1.153605e-02
       67600       3.857617e-03       1.529821e-04       2.152950e-03       2.723909e-02       2.562578e-03       1.160218e-02
       67700       3.935739e-03       1.547208e-05       2.195943e-03       2.686835e-02       3.446111e-03       1.147916e-02
       67800       3.577933e-03       5.403289e-05       1.987513e-03       2.660922e-02       3.300822e-03       1.159007e-02
       67900       3.987220e-03       1.155172e-04       2.260565e-03       2.790072e-02       3.140376e-03       1.138344e-02
       68000       3.628310e-03       5.100954e-05       2.078987e-03       2.505128e-02       3.117570e-03       1.149221e-02
       68100       3.731007e-03       4.007802e-05       2.088423e-03       2.769823e-02       4.053626e-03       1.151269e-02
       68200       4.081016e-03       8.684598e-05       2.291850e-03       2.522752e-02       3.229446e-03       1.160346e-02
       68300       3.587526e-03       9.013631e-05       2.049410e-03       2.859435e-02       3.485448e-03       1.201375e-02
       68400       3.998965e-03       1.076455e-04       2.311057e-03       2.675154e-02       3.743869e-03       1.149219e-02
       68500       3.886468e-03       1.086934e-04       2.191059e-03       2.579263e-02       1.679684e-03       1.159016e-02
       68600       3.796671e-03       7.917459e-05       2.079630e-03       2.971644e-02       2.799728e-03       1.168590e-02
       68700       4.410719e-03       5.502181e-05       2.549604e-03       2.493719e-02       3.409972e-03       1.136269e-02
       68800       3.491174e-03       6.880815e-05       2.001705e-03       2.701502e-02       2.958078e-03       1.156181e-02
       68900       3.812819e-03       4.904416e-05       2.134953e-03       2.598622e-02       3.229119e-03       1.121928e-02
       69000       4.356084e-03       1.533162e-04       2.479470e-03       2.540774e-02       4.112975e-03       1.147738e-02
       69100       3.964582e-03       1.165717e-04       2.121933e-03       2.882421e-02       3.491455e-03       1.202021e-02
       69200       4.411194e-03       6.336677e-05       2.518871e-03       2.591414e-02       3.203663e-03       1.131163e-02
       69300       3.687595e-03       5.913872e-05       2.090746e-03       2.606682e-02       3.404400e-03       1.138713e-02
       69400       3.659157e-03       1.001199e-04       2.041205e-03       2.745626e-02       3.346370e-03       1.157138e-02
       69500       4.395123e-03       4.579975e-05       2.482386e-03       2.905664e-02       2.470907e-03       1.146016e-02
       69600       3.755115e-03       9.365814e-05       2.073348e-03       3.307776e-02       2.180858e-03       1.148649e-02
       69700       3.945436e-03       4.998505e-05       2.238661e-03       2.685051e-02       2.926355e-03       1.161798e-02
       69800       3.902587e-03       7.921581e-05       2.219315e-03       2.736695e-02       3.355045e-03       1.140185e-02
       69900       3.569969e-03       1.489117e-04       2.021516e-03       2.781398e-02       3.045700e-03       1.168597e-02
       70000       3.993418e-03       6.361725e-05       2.280819e-03       2.762481e-02       3.853945e-03       1.164100e-02
       70100       3.831699e-03       4.439740e-05       2.127400e-03       2.381239e-02       3.725037e-03       1.131756e-02
       70200       3.639132e-03       3.996617e-05       2.022896e-03       2.926995e-02       3.248618e-03       1.160538e-02
       70300       3.918842e-03       5.098392e-05       2.202439e-03       2.732362e-02       4.041494e-03       1.174012e-02
       70400       3.683762e-03       9.668950e-05       2.054465e-03       2.517611e-02       3.216201e-03       1.166916e-02
       70500       3.966065e-03       1.145781e-05       2.217781e-03       2.506926e-02       3.316429e-03       1.132360e-02
       70600       3.841894e-03       1.092100e-04       2.182195e-03       2.859154e-02       3.502023e-03       1.159767e-02
       70700       3.603122e-03       4.572099e-05       2.049626e-03       2.644844e-02       3.670778e-03       1.175648e-02
       70800       4.030233e-03       8.227468e-05       2.251091e-03       2.497864e-02       3.397475e-03       1.138701e-02
       70900       3.877930e-03       7.045312e-05       2.176178e-03       2.708024e-02       3.520158e-03       1.153246e-02
       71000       3.969831e-03       6.104892e-05       2.188754e-03       2.578598e-02       2.766209e-03       1.139721e-02
       71100       3.924660e-03       9.281787e-05       2.185113e-03       2.507574e-02       3.001942e-03       1.149610e-02
       71200       3.621829e-03       8.653734e-05       2.068253e-03       2.967995e-02       2.784423e-03       1.159643e-02
       71300       3.796112e-03       7.014920e-05       2.185551e-03       2.818406e-02       3.240057e-03       1.149680e-02
       71400       3.652193e-03       9.410250e-05       2.092048e-03       3.175555e-02       3.480462e-03       1.159163e-02
       71500       3.765821e-03       6.853286e-05       2.084947e-03       2.501821e-02       3.781686e-03       1.151676e-02
       71600       4.007909e-03       1.314701e-04       2.239869e-03       2.439841e-02       3.001049e-03       1.152916e-02
       71700       3.570127e-03       1.067909e-04       2.045581e-03       2.659112e-02       3.611177e-03       1.164456e-02
       71800       3.874990e-03       1.451583e-04       2.141282e-03       2.771040e-02       3.800808e-03       1.173671e-02
       71900       3.816272e-03       6.100616e-05       2.177508e-03       2.692385e-02       2.965380e-03       1.178621e-02
       72000       3.665813e-03       1.628703e-04       2.103282e-03       2.953375e-02       4.296026e-03       1.169278e-02
       72100       3.931709e-03       6.298356e-05       2.235178e-03       2.537499e-02       2.415075e-03       1.178822e-02
       72200       3.850419e-03       1.009722e-04       2.205872e-03       3.423448e-02       3.008455e-03       1.180079e-02
       72300       3.885516e-03       5.481398e-05       2.214479e-03       2.426921e-02       3.752248e-03       1.183784e-02
       72400       3.839440e-03       1.029304e-04       2.182081e-03       2.882397e-02       3.155729e-03       1.148224e-02
       72500       3.681869e-03       6.765722e-05       2.061830e-03       2.610445e-02       3.609873e-03       1.146356e-02
       72600       3.865716e-03       1.307104e-04       2.217802e-03       2.610491e-02       3.727816e-03       1.144703e-02
       72700       3.902547e-03       1.819084e-04       2.230931e-03       2.615705e-02       3.607999e-03       1.168407e-02
       72800       3.754491e-03       4.622113e-05       2.122834e-03       2.752297e-02       2.792475e-03       1.171249e-02
       72900       3.960421e-03       1.248867e-04       2.255879e-03       2.500109e-02       2.598408e-03       1.158423e-02
       73000       3.909421e-03       1.031318e-04       2.149849e-03       2.896911e-02       4.144224e-03       1.158405e-02
       73100       3.800386e-03       9.380571e-05       2.150281e-03       2.584509e-02       3.082470e-03       1.137758e-02
       73200       3.934054e-03       8.329168e-05       2.224051e-03       2.698905e-02       2.955746e-03       1.151017e-02
       73300       3.882058e-03       3.537477e-05       2.154160e-03       2.766475e-02       3.068367e-03       1.160742e-02
       73400       3.703527e-03       1.143171e-04       2.100147e-03       2.829145e-02       2.860640e-03       1.170571e-02
       73500       3.891223e-03       5.189795e-05       2.173574e-03       2.639612e-02       3.939986e-03       1.167061e-02
       73600       3.735183e-03       6.038260e-05       2.095317e-03       2.606442e-02       3.114479e-03       1.169243e-02
       73700       3.778745e-03       6.605633e-05       2.139986e-03       2.527980e-02       3.151295e-03       1.163173e-02
       73800       3.933194e-03       5.010926e-05       2.235047e-03       2.694145e-02       3.224578e-03       1.136342e-02
       73900       3.773678e-03       2.347124e-04       2.162730e-03       2.867874e-02       3.438079e-03       1.153289e-02
       74000       3.860091e-03       4.313362e-05       2.156327e-03       2.599501e-02       3.618795e-03       1.177752e-02
       74100       3.762654e-03       1.199779e-04       2.118040e-03       2.467823e-02       3.861065e-03       1.165202e-02
       74200       3.754152e-03       9.384547e-05       2.147487e-03       3.098954e-02       2.722366e-03       1.150978e-02
       74300       3.799660e-03       1.559319e-04       2.177295e-03       2.697415e-02       2.939370e-03       1.159756e-02
       74400       3.795989e-03       1.474657e-05       2.129530e-03       2.975179e-02       2.045673e-03       1.181574e-02
       74500       3.843563e-03       1.192617e-04       2.132946e-03       2.546634e-02       3.117171e-03       1.167967e-02
       74600       3.717724e-03       4.816946e-05       2.120831e-03       2.665809e-02       2.899081e-03       1.162257e-02
       74700       3.788783e-03       7.823669e-05       2.169042e-03       2.821811e-02       3.499871e-03       1.154938e-02
       74800       3.801406e-03       9.570630e-05       2.175650e-03       2.376315e-02       3.456292e-03       1.174029e-02
       74900       3.759421e-03       8.861872e-05       2.158116e-03       2.525126e-02       3.571528e-03       1.188974e-02
       75000       3.695481e-03       1.002411e-04       2.120852e-03       2.810995e-02       3.478107e-03       1.164741e-02
       75100       3.947931e-03       1.186029e-04       2.218000e-03       2.734546e-02       3.090368e-03       1.170574e-02
       75200       3.830833e-03       1.401125e-04       2.200769e-03       2.647307e-02       3.475611e-03       1.152097e-02
       75300       3.834577e-03       1.274030e-04       2.146339e-03       2.630124e-02       4.103704e-03       1.148722e-02
       75400       3.918542e-03       8.967930e-05       2.191605e-03       3.362054e-02       3.597283e-03       1.186921e-02
       75500       3.826656e-03       1.282231e-04       2.167085e-03       2.663186e-02       3.532756e-03       1.145975e-02
       75600       3.754531e-03       1.728739e-04       2.140336e-03       3.011922e-02       3.441165e-03       1.171708e-02
       75700       3.927592e-03       1.917904e-04       2.182360e-03       2.759466e-02       3.390377e-03       1.163692e-02
       75800       3.880495e-03       1.330741e-04       2.201459e-03       2.842987e-02       2.231749e-03       1.172779e-02
       75900       3.926056e-03       1.422630e-04       2.212752e-03       2.673252e-02       3.328072e-03       1.169278e-02
       76000       3.786433e-03       1.650474e-04       2.138385e-03       2.753497e-02       2.803215e-03       1.174805e-02
       76100       3.908519e-03       1.181437e-04       2.195894e-03       2.609374e-02       3.439270e-03       1.151120e-02
       76200       3.745511e-03       6.257316e-05       2.131679e-03       2.541387e-02       2.990908e-03       1.158024e-02
       76300       3.862237e-03       9.984844e-05       2.168727e-03       2.482803e-02       3.058153e-03       1.156883e-02
       76400       3.856082e-03       6.170131e-05       2.196213e-03       2.685487e-02       2.763447e-03       1.155605e-02
       76500       3.692383e-03       4.419913e-05       2.091831e-03       2.730078e-02       3.040575e-03       1.153695e-02
       76600       3.831024e-03       8.653498e-05       2.168111e-03       2.769933e-02       4.040768e-03       1.147512e-02
       76700       3.694289e-03       8.838174e-05       2.105144e-03       2.422581e-02       3.008790e-03       1.153181e-02
       76800       3.703992e-03       5.873183e-05       2.111883e-03       2.843729e-02       3.436442e-03       1.158995e-02
       76900       3.903294e-03       6.830122e-05       2.216302e-03       2.708124e-02       3.338661e-03       1.152507e-02
       77000       3.926761e-03       9.872818e-05       2.246246e-03       2.765980e-02       2.927857e-03       1.151694e-02
       77100       3.880855e-03       1.097270e-04       2.183544e-03       2.445545e-02       3.679652e-03       1.141848e-02
       77200       3.878766e-03       3.187738e-05       2.165179e-03       2.503239e-02       3.526804e-03       1.162804e-02
       77300       3.843398e-03       1.447000e-04       2.202313e-03       2.513154e-02       3.480121e-03       1.158501e-02
       77400       3.999274e-03       5.505432e-05       2.252274e-03       2.856284e-02       2.182773e-03       1.165218e-02
       77500       3.859678e-03       1.061941e-04       2.218395e-03       2.438733e-02       4.122741e-03       1.174054e-02
       77600       3.843291e-03       5.122236e-05       2.158562e-03       2.733603e-02       3.578847e-03       1.177514e-02
       77700       3.964674e-03       1.638303e-04       2.169614e-03       2.627562e-02       3.495454e-03       1.193764e-02
       77800       3.758015e-03       2.847932e-05       2.135260e-03       2.579801e-02       3.286663e-03       1.179464e-02
       77900       3.876846e-03       1.526116e-04       2.173808e-03       2.741063e-02       3.881866e-03       1.187351e-02
       78000       3.862415e-03       1.726972e-04       2.221752e-03       2.769946e-02       3.666257e-03       1.161828e-02
       78100       3.806301e-03       4.536190e-05       2.177261e-03       2.671721e-02       2.562681e-03       1.169533e-02
       78200       3.743920e-03       4.634545e-05       2.142305e-03       2.798330e-02       3.576026e-03       1.166756e-02
       78300       3.739980e-03       1.363513e-04       2.135918e-03       2.424279e-02       2.734072e-03       1.155237e-02
       78400       4.027774e-03       1.197432e-04       2.240676e-03       2.538986e-02       2.762405e-03       1.142776e-02
       78500       3.828570e-03       1.346276e-04       2.197312e-03       2.438827e-02       3.673987e-03       1.169604e-02
       78600       3.776610e-03       1.131402e-04       2.146368e-03       2.557309e-02       3.302089e-03       1.170011e-02
       78700       3.864604e-03       8.399554e-05       2.173198e-03       2.692773e-02       2.525216e-03       1.145485e-02
       78800       3.726471e-03       1.660777e-04       2.120501e-03       2.703533e-02       3.715566e-03       1.190248e-02
       78900       3.996443e-03       1.230068e-04       2.245941e-03       2.497098e-02       4.117672e-03       1.171102e-02
       79000       3.839435e-03       4.869742e-05       2.212631e-03       2.459610e-02       3.636181e-03       1.132199e-02
       79100       3.796255e-03       1.583692e-04       2.126643e-03       2.794771e-02       3.777497e-03       1.185079e-02
       79200       3.872634e-03       7.482918e-05       2.195669e-03       2.655322e-02       2.286517e-03       1.159051e-02
       79300       3.764208e-03       3.973025e-05       2.176188e-03       2.668196e-02       3.977872e-03       1.171113e-02
       79400       3.946314e-03       8.370320e-05       2.242942e-03       2.657621e-02       3.040051e-03       1.165294e-02
       79500       3.998198e-03       9.275490e-05       2.239658e-03       2.631986e-02       3.097208e-03       1.159917e-02
       79600       3.802084e-03       1.555582e-04       2.157566e-03       2.614181e-02       4.270704e-03       1.153710e-02
       79700       3.925980e-03       8.202250e-05       2.231349e-03       2.685544e-02       3.585615e-03       1.154482e-02
       79800       3.840651e-03       8.920262e-05       2.169853e-03       2.690371e-02       3.372772e-03       1.169910e-02
       79900       3.780576e-03       1.943496e-04       2.157153e-03       2.552434e-02       3.698596e-03       1.176160e-02
       80000       4.075449e-03       1.630793e-04       2.320048e-03       2.583473e-02       3.412001e-03       1.153779e-02
