#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f
       80200       1.054299e+00       5.919522e-03       6.010523e-01       2.123007e+00       1.400798e-01       6.895998e-01
       80300       1.036078e+00       2.358829e-03       5.901964e-01       2.167131e+00       1.591646e-01       6.924089e-01
       80400       1.083543e+00       7.709685e-03       6.139601e-01       2.875279e+00       1.365611e-01       7.050581e-01
       80500       1.073564e+00       6.694750e-03       6.115012e-01       2.519193e+00       1.901862e-01       6.916724e-01
       80600       1.086666e+00       2.971429e-03       6.167574e-01       2.647565e+00       1.521509e-01       7.092519e-01
       80700       1.105655e+00       7.492409e-03       6.230110e-01       2.378644e+00       1.804864e-01       7.098909e-01
       80800       1.110228e+00       8.363941e-03       6.257622e-01       3.088819e+00       1.094451e-01       7.083806e-01
       80900       1.051992e+00       1.628874e-03       6.020814e-01       2.077429e+00       1.668821e-01       6.902593e-01
       81000       1.071934e+00       4.678713e-03       6.095931e-01       2.576860e+00       1.828162e-01       7.144819e-01
       81100       1.047202e+00       5.979642e-03       5.917527e-01       2.502512e+00       9.612309e-02       7.054444e-01
       81200       1.083719e+00       9.006095e-03       6.135859e-01       2.420624e+00       1.677699e-01       7.101031e-01
       81300       1.070958e+00       5.510907e-03       6.021438e-01       2.268057e+00       1.200665e-01       6.931109e-01
       81400       1.084244e+00       8.217872e-03       6.150963e-01       2.486939e+00       1.533170e-01       7.061729e-01
       81500       1.042684e+00       4.679830e-03       5.877310e-01       2.519132e+00       1.732644e-01       6.767333e-01
       81600       1.057545e+00       1.124951e-02       5.958502e-01       1.990922e+00       1.569256e-01       6.786338e-01
       81700       1.057395e+00       1.125085e-02       6.041044e-01       2.071660e+00       1.709987e-01       6.836913e-01
       81800       1.069311e+00       1.919783e-03       5.988344e-01       1.846445e+00       1.468437e-01       6.848477e-01
       81900       1.089977e+00       1.242058e-02       6.149949e-01       2.470643e+00       1.387929e-01       6.941240e-01
       82000       1.056127e+00       1.538274e-02       5.946330e-01       2.646005e+00       1.443228e-01       6.922529e-01
       82100       1.025035e+00       8.496985e-03       5.816400e-01       2.100514e+00       1.361571e-01       6.816264e-01
       82200       1.043650e+00       1.219871e-02       5.888372e-01       2.377273e+00       1.743540e-01       6.874608e-01
       82300       1.065548e+00       1.105154e-02       5.962843e-01       2.145342e+00       1.736660e-01       6.888209e-01
       82400       1.108211e+00       7.400970e-03       6.211386e-01       2.516024e+00       1.217555e-01       7.007661e-01
       82500       1.050373e+00       1.157619e-02       5.898508e-01       2.304824e+00       1.494938e-01       6.914357e-01
       82600       1.073320e+00       4.889575e-03       6.040548e-01       2.283125e+00       2.030138e-01       6.928048e-01
       82700       1.066001e+00       1.148671e-02       6.035249e-01       2.325510e+00       1.779807e-01       6.843075e-01
       82800       1.038830e+00       6.836344e-03       5.852303e-01       2.654940e+00       1.126228e-01       6.697582e-01
       82900       1.030496e+00       7.215997e-03       5.813571e-01       2.399448e+00       1.702432e-01       6.776043e-01
       83000       1.082980e+00       4.245343e-03       6.102459e-01       2.303944e+00       1.469105e-01       6.792852e-01
       83100       1.056370e+00       4.828908e-03       5.978872e-01       2.594762e+00       1.418176e-01       6.691283e-01
       83200       1.099217e+00       3.166974e-03       6.149669e-01       2.095262e+00       1.141502e-01       6.853488e-01
       83300       1.025229e+00       9.330205e-03       5.817506e-01       2.313201e+00       1.407310e-01       6.751658e-01
       83400       1.086483e+00       9.947916e-03       6.094590e-01       2.358421e+00       1.563394e-01       6.789658e-01
       83500       1.061135e+00       4.317756e-03       6.012621e-01       2.918617e+00       1.704343e-01       6.848328e-01
       83600       1.052348e+00       5.040062e-03       5.904089e-01       2.209896e+00       1.143242e-01       6.934305e-01
       83700       1.038994e+00       7.681140e-03       5.854838e-01       2.651245e+00       1.199671e-01       6.719509e-01
       83800       1.058006e+00       1.301139e-02       5.995167e-01       2.392139e+00       1.655537e-01       6.798267e-01
       83900       1.038400e+00       1.606935e-02       5.913090e-01       2.168833e+00       1.345549e-01       6.844453e-01
       84000       1.042057e+00       5.887655e-03       5.940360e-01       2.095711e+00       1.300791e-01       6.824596e-01
       84100       1.033727e+00       4.431240e-03       5.883605e-01       2.808155e+00       1.527794e-01       6.767937e-01
       84200       1.031404e+00       8.195085e-03       5.891530e-01       2.184309e+00       1.560438e-01       6.926533e-01
       84300       1.030216e+00       6.978315e-03       5.847097e-01       2.481065e+00       1.633761e-01       7.067467e-01
       84400       1.027659e+00       7.755154e-03       5.813559e-01       2.218651e+00       1.118877e-01       6.815807e-01
       84500       1.037644e+00       7.367712e-03       5.853380e-01       2.312365e+00       1.685983e-01       6.808291e-01
       84600       1.015039e+00       9.005131e-03       5.738937e-01       2.073864e+00       1.576444e-01       6.661472e-01
       84700       1.045312e+00       5.806575e-03       5.912567e-01       2.501545e+00       1.336742e-01       6.803678e-01
       84800       1.025607e+00       1.350076e-02       5.826883e-01       1.970670e+00       1.698658e-01       6.769581e-01
       84900       1.034473e+00       8.138793e-03       5.885867e-01       2.548616e+00       1.443765e-01       6.831668e-01
       85000       1.051620e+00       8.579864e-03       5.913746e-01       2.113591e+00       1.253768e-01       6.798691e-01
       85100       1.026926e+00       4.598205e-03       5.772129e-01       2.001315e+00       1.473159e-01       6.701062e-01
       85200       1.048013e+00       8.212746e-03       5.946148e-01       2.387162e+00       1.690304e-01       6.763830e-01
       85300       1.061710e+00       3.381390e-03       5.981090e-01       2.244182e+00       1.322456e-01       6.833892e-01
       85400       1.018863e+00       5.289983e-03       5.839098e-01       2.188063e+00       1.573459e-01       6.796119e-01
       85500       1.026416e+00       4.079892e-03       5.804347e-01       3.098425e+00       1.391071e-01       6.914243e-01
       85600       1.025717e+00       1.065067e-02       5.833147e-01       2.336111e+00       1.245851e-01       6.825064e-01
       85700       1.080511e+00       5.270759e-03       6.067565e-01       2.545044e+00       1.400600e-01       6.968742e-01
       85800       1.050588e+00       4.383534e-03       5.968568e-01       2.593660e+00       1.695014e-01       6.970765e-01
       85900       1.019042e+00       7.564876e-03       5.737244e-01       2.622273e+00       1.418097e-01       6.886451e-01
       86000       1.063673e+00       8.840410e-03       6.025704e-01       2.507603e+00       1.567067e-01       7.015139e-01
       86100       1.078115e+00       8.893249e-03       6.094901e-01       3.044145e+00       1.683429e-01       7.100249e-01
       86200       1.072828e+00       4.554612e-03       6.106737e-01       2.740709e+00       1.494485e-01       6.930725e-01
       86300       1.036881e+00       4.436026e-03       5.885798e-01       1.984080e+00       1.607257e-01       6.780807e-01
       86400       1.056454e+00       7.046566e-03       6.045454e-01       2.799458e+00       1.427128e-01       6.921941e-01
       86500       1.070499e+00       7.082897e-03       5.977367e-01       2.175099e+00       1.829130e-01       6.897270e-01
       86600       1.060133e+00       8.766014e-03       6.013319e-01       2.485016e+00       1.706659e-01       7.009054e-01
       86700       1.098265e+00       9.419108e-03       6.206741e-01       2.120032e+00       1.387873e-01       6.953174e-01
       86800       1.062232e+00       9.246328e-03       6.039519e-01       2.409294e+00       1.266265e-01       6.880070e-01
       86900       1.054976e+00       6.881289e-03       6.001121e-01       3.010783e+00       1.889022e-01       6.862601e-01
       87000       1.071870e+00       8.730277e-03       6.103560e-01       2.784485e+00       1.911607e-01       6.919654e-01
       87100       1.062942e+00       2.848293e-03       6.020801e-01       2.515015e+00       1.496640e-01       7.025853e-01
       87200       1.067640e+00       4.890089e-03       5.982586e-01       1.975125e+00       1.745276e-01       6.751598e-01
       87300       1.018042e+00       6.560348e-03       5.826524e-01       2.423731e+00       1.416465e-01       6.828985e-01
       87400       1.040958e+00       6.000860e-03       5.938507e-01       2.154220e+00       1.700325e-01       6.803791e-01
       87500       1.054234e+00       9.702953e-03       5.953614e-01       2.767841e+00       1.373714e-01       6.831030e-01
       87600       1.040098e+00       4.885538e-03       5.923125e-01       2.876257e+00       1.473981e-01       7.022460e-01
       87700       1.043378e+00       5.258439e-03       5.940322e-01       2.547522e+00       1.570851e-01       6.999855e-01
       87800       1.032590e+00       5.989561e-03       5.883240e-01       2.355025e+00       1.511810e-01       7.055089e-01
       87900       1.019911e+00       8.333635e-03       5.820355e-01       2.251286e+00       2.142911e-01       7.034612e-01
       88000       1.043728e+00       6.532091e-03       5.951449e-01       2.674086e+00       1.210534e-01       7.081072e-01
       88100       1.046373e+00       6.058443e-03       5.895447e-01       2.455728e+00       1.746748e-01       7.004649e-01
       88200       1.078409e+00       3.337461e-03       6.087812e-01       2.466505e+00       1.508050e-01       7.181842e-01
       88300       1.072163e+00       2.390056e-03       6.044949e-01       2.443910e+00       1.881725e-01       7.021374e-01
       88400       1.090039e+00       1.912753e-03       6.171214e-01       2.477475e+00       1.433503e-01       7.127760e-01
       88500       1.067187e+00       3.176560e-03       6.077918e-01       2.277385e+00       1.708188e-01       7.130106e-01
       88600       1.080657e+00       5.436912e-03       6.111407e-01       2.887223e+00       1.843681e-01       7.132622e-01
       88700       1.053102e+00       7.288891e-03       5.955965e-01       2.570463e+00       1.510535e-01       6.808133e-01
       88800       1.042079e+00       8.053294e-03       5.980931e-01       3.180246e+00       1.671990e-01       7.038999e-01
       88900       1.087120e+00       8.380100e-03       6.156310e-01       2.227738e+00       1.873071e-01       7.073484e-01
       89000       1.082466e+00       9.014457e-03       6.170626e-01       2.085581e+00       1.536731e-01       7.122977e-01
       89100       1.091916e+00       3.350604e-03       6.214569e-01       2.426286e+00       1.448117e-01       7.110119e-01
       89200       1.109713e+00       1.339148e-02       6.302328e-01       2.289686e+00       1.677360e-01       7.145690e-01
       89300       1.076964e+00       8.435937e-03       6.134740e-01       2.864226e+00       1.416355e-01       7.077086e-01
       89400       1.088078e+00       9.534671e-03       6.184514e-01       2.480900e+00       1.527199e-01       7.105390e-01
       89500       1.068125e+00       1.061975e-02       6.086219e-01       2.281259e+00       1.793472e-01       7.128590e-01
       89600       1.121303e+00       1.074232e-02       6.343681e-01       2.524683e+00       1.327997e-01       7.184182e-01
       89700       1.061440e+00       2.247934e-03       6.081435e-01       2.680835e+00       1.006991e-01       6.997124e-01
       89800       1.075200e+00       4.029019e-03       6.120149e-01       2.193758e+00       1.564500e-01       7.113872e-01
       89900       1.062229e+00       3.337116e-03       6.042385e-01       2.184055e+00       1.269538e-01       7.089629e-01
       90000       1.052983e+00       5.194460e-03       6.024615e-01       2.502677e+00       2.023413e-01       7.074035e-01
       90100       1.047958e+00       6.643646e-03       6.033663e-01       2.148539e+00       1.576472e-01       7.040302e-01
       90200       1.057807e+00       1.190776e-02       6.048697e-01       2.616234e+00       1.510278e-01       7.130934e-01
       90300       1.055808e+00       9.716437e-03       6.078820e-01       2.228704e+00       1.935417e-01       7.193344e-01
       90400       1.081208e+00       5.850643e-03       6.167694e-01       2.615572e+00       1.639381e-01       7.116089e-01
       90500       1.059427e+00       5.027545e-03       6.093640e-01       2.493862e+00       1.205462e-01       7.174521e-01
       90600       1.066453e+00       1.289577e-02       6.139873e-01       2.367992e+00       1.871672e-01       7.098475e-01
       90700       1.034740e+00       4.837592e-03       5.918143e-01       2.209191e+00       1.533237e-01       7.000425e-01
       90800       1.070644e+00       1.088664e-02       6.155839e-01       2.296184e+00       1.697417e-01       7.064412e-01
       90900       1.042888e+00       7.528075e-03       5.942834e-01       2.537633e+00       1.707737e-01       7.008159e-01
       91000       1.045825e+00       9.604195e-03       5.995112e-01       1.969987e+00       1.620086e-01       6.851968e-01
       91100       1.063480e+00       6.203744e-03       6.095517e-01       2.441580e+00       1.761368e-01       7.180745e-01
       91200       1.058315e+00       1.077795e-02       6.092742e-01       2.243671e+00       1.791693e-01       7.134008e-01
       91300       1.095674e+00       8.731278e-03       6.303722e-01       2.685295e+00       1.646385e-01       7.225174e-01
       91400       1.076764e+00       7.604250e-03       6.147853e-01       2.569600e+00       1.487363e-01       7.158100e-01
       91500       1.069903e+00       1.150041e-02       6.096801e-01       2.449747e+00       1.522397e-01       7.090812e-01
       91600       1.062967e+00       1.345715e-02       6.056165e-01       2.311736e+00       1.814478e-01       7.082271e-01
       91700       1.083643e+00       2.480936e-03       6.153837e-01       2.024509e+00       2.050034e-01       7.201882e-01
       91800       1.081136e+00       7.863127e-03       6.213974e-01       2.012611e+00       1.750445e-01       7.050956e-01
       91900       1.073548e+00       4.342051e-03       6.087996e-01       2.183481e+00       1.578122e-01       7.004047e-01
       92000       1.037315e+00       5.743793e-03       5.940301e-01       2.951139e+00       1.274895e-01       7.034819e-01
       92100       1.053126e+00       9.508971e-03       6.027894e-01       2.959058e+00       1.769572e-01       7.257734e-01
       92200       1.047258e+00       7.486864e-03       6.022763e-01       2.501866e+00       1.673300e-01       7.099128e-01
       92300       1.007211e+00       7.678234e-03       5.799269e-01       3.170770e+00       1.265197e-01       6.992941e-01
       92400       1.014872e+00       5.927420e-03       5.812164e-01       2.504336e+00       1.712688e-01       6.905854e-01
       92500       1.034506e+00       4.244533e-03       5.923408e-01       3.127932e+00       1.472639e-01       6.861223e-01
       92600       1.032687e+00       5.793053e-03       5.913170e-01       2.625682e+00       1.530955e-01       6.926778e-01
       92700       1.034828e+00       6.247677e-03       5.936957e-01       2.072754e+00       1.333840e-01       6.926324e-01
       92800       1.042861e+00       6.724189e-03       5.956795e-01       2.613918e+00       1.300269e-01       6.983277e-01
       92900       1.045693e+00       2.206404e-03       5.992557e-01       2.367637e+00       1.750577e-01       6.949552e-01
       93000       1.052841e+00       1.129125e-02       5.990725e-01       2.447568e+00       1.451558e-01       6.893631e-01
       93100       1.032236e+00       8.812008e-03       5.902088e-01       2.324988e+00       1.713044e-01       6.841400e-01
       93200       1.016117e+00       3.291040e-03       5.822276e-01       2.494294e+00       1.401895e-01       6.760579e-01
       93300       1.038074e+00       7.652419e-03       5.906670e-01       2.516653e+00       1.547289e-01       6.697085e-01
       93400       1.010630e+00       2.242365e-03       5.817835e-01       1.993368e+00       1.794865e-01       6.733268e-01
       93500       1.058763e+00       8.928552e-03       6.034246e-01       2.745882e+00       1.613955e-01       6.908111e-01
       93600       1.035659e+00       5.305776e-03       5.945579e-01       2.582595e+00       1.102376e-01       6.895736e-01
       93700       1.045805e+00       4.682529e-03       5.960411e-01       2.339431e+00       1.585314e-01       6.880191e-01
       93800       1.037892e+00       1.274861e-02       5.923190e-01       2.596188e+00       1.450299e-01       6.862084e-01
       93900       1.011031e+00       5.178136e-03       5.803462e-01       2.010929e+00       1.587167e-01       6.797669e-01
       94000       1.047615e+00       5.157153e-03       6.011217e-01       1.920052e+00       1.857062e-01       6.799370e-01
       94100       1.019847e+00       5.196147e-03       5.859274e-01       2.468524e+00       1.564807e-01       6.937535e-01
       94200       1.038596e+00       7.858844e-03       5.968672e-01       2.296106e+00       1.231079e-01       7.020668e-01
       94300       1.059919e+00       4.431978e-03       6.059355e-01       2.035861e+00       2.105821e-01       6.890346e-01
       94400       1.067882e+00       2.919021e-03       6.095381e-01       2.142105e+00       1.408409e-01       6.977520e-01
       94500       1.059973e+00       6.675662e-03       6.028253e-01       2.967257e+00       1.339042e-01       6.932788e-01
       94600       1.057825e+00       1.071400e-03       6.054570e-01       2.620841e+00       1.236015e-01       6.823099e-01
       94700       1.064631e+00       6.556809e-03       6.069089e-01       3.101926e+00       1.410393e-01       6.888316e-01
       94800       1.071682e+00       2.287463e-03       6.107372e-01       2.337794e+00       1.170459e-01       6.858130e-01
       94900       1.064716e+00       6.476145e-03       6.107718e-01       2.334316e+00       1.331162e-01       6.870117e-01
       95000       1.068504e+00       4.376731e-03       6.083941e-01       2.085756e+00       1.461626e-01       6.731718e-01
       95100       1.076036e+00       1.075997e-02       6.177514e-01       2.433814e+00       1.638567e-01       6.995954e-01
       95200       1.036979e+00       1.117472e-02       5.970373e-01       2.791087e+00       2.019742e-01       6.912206e-01
       95300       1.057427e+00       4.070425e-03       6.075885e-01       2.743120e+00       1.422270e-01       6.889353e-01
       95400       1.044955e+00       9.110400e-03       6.014863e-01       2.152522e+00       1.701177e-01       6.949661e-01
       95500       1.037032e+00       7.127702e-03       5.949372e-01       2.749173e+00       1.743781e-01       6.718645e-01
       95600       1.022118e+00       8.644834e-03       5.874892e-01       2.098707e+00       1.043374e-01       6.719661e-01
       95700       1.022178e+00       5.167626e-03       5.880221e-01       1.880422e+00       1.426373e-01       6.635314e-01
       95800       1.037608e+00       5.546039e-03       5.938916e-01       2.261954e+00       1.168590e-01       6.817641e-01
       95900       1.073158e+00       3.974151e-03       6.153724e-01       3.004556e+00       1.393483e-01       6.915244e-01
       96000       1.049391e+00       8.585521e-03       6.029308e-01       2.785089e+00       1.300255e-01       6.714082e-01
       96100       1.046061e+00       3.884230e-03       5.974269e-01       2.083053e+00       1.388003e-01       6.806578e-01
       96200       1.036549e+00       1.308700e-02       5.920141e-01       2.080319e+00       1.386140e-01       6.886080e-01
       96300       1.063892e+00       1.232564e-02       6.100734e-01       2.020446e+00       1.681798e-01       6.972913e-01
       96400       1.092379e+00       1.335900e-02       6.282743e-01       2.271211e+00       1.640615e-01       6.945929e-01
       96500       1.105331e+00       8.245718e-03       6.300601e-01       2.705928e+00       1.523922e-01       7.125367e-01
       96600       1.082540e+00       6.618069e-03       6.191612e-01       2.037005e+00       1.578235e-01       6.980392e-01
       96700       1.086639e+00       6.708215e-03       6.201077e-01       2.295087e+00       1.906363e-01       7.125123e-01
       96800       1.076038e+00       6.225884e-03       6.123652e-01       2.341691e+00       1.535501e-01       6.973096e-01
       96900       1.058694e+00       1.241776e-03       6.071120e-01       2.078288e+00       1.665534e-01       6.849434e-01
       97000       1.048462e+00       8.333984e-03       6.044077e-01       2.134097e+00       1.780065e-01       6.990864e-01
       97100       1.073763e+00       1.063886e-02       6.104196e-01       2.067517e+00       1.498574e-01       6.923641e-01
       97200       1.095299e+00       2.002133e-03       6.198490e-01       2.254544e+00       1.077916e-01       7.080141e-01
       97300       1.077491e+00       2.457818e-03       6.204544e-01       2.231632e+00       1.582683e-01       6.995641e-01
       97400       1.066371e+00       5.083730e-03       6.146787e-01       2.249017e+00       1.329133e-01       7.148414e-01
       97500       1.108221e+00       7.210132e-03       6.358654e-01       2.014491e+00       1.949925e-01       7.152317e-01
       97600       1.081919e+00       8.385182e-03       6.194496e-01       2.288807e+00       1.745644e-01       7.120545e-01
       97700       1.086288e+00       8.761645e-03       6.100361e-01       1.945702e+00       1.811580e-01       7.031159e-01
       97800       1.047333e+00       9.682750e-03       5.922642e-01       2.373367e+00       1.628477e-01       6.984665e-01
       97900       1.033591e+00       1.258716e-02       5.856134e-01       1.963495e+00       1.696081e-01       6.982767e-01
       98000       1.084908e+00       6.432358e-03       6.149828e-01       2.222835e+00       1.435642e-01       7.164936e-01
       98100       1.065796e+00       1.092412e-02       6.109760e-01       2.332616e+00       1.177326e-01       7.065125e-01
       98200       1.039501e+00       6.948988e-03       5.978181e-01       2.154781e+00       1.544275e-01       6.997355e-01
       98300       1.054346e+00       9.804920e-03       6.056795e-01       2.376566e+00       1.407034e-01       6.996148e-01
       98400       1.025137e+00       3.642020e-03       5.912848e-01       2.049677e+00       1.722813e-01       6.935319e-01
       98500       1.084589e+00       3.733320e-03       6.209945e-01       2.528787e+00       1.995608e-01       7.112174e-01
       98600       1.082832e+00       5.022872e-03       6.167747e-01       2.127917e+00       1.600930e-01       7.142974e-01
       98700       1.104691e+00       7.685554e-03       6.320643e-01       2.184842e+00       1.463728e-01       7.227080e-01
       98800       1.062870e+00       5.426265e-03       6.038634e-01       2.386326e+00       1.613249e-01       7.084043e-01
       98900       1.082902e+00       6.049624e-03       6.204605e-01       2.515562e+00       1.565248e-01       7.145936e-01
       99000       1.067656e+00       7.979533e-03       6.140804e-01       1.966534e+00       1.725131e-01       7.153068e-01
       99100       1.065465e+00       1.041579e-02       6.135265e-01       2.349659e+00       1.381595e-01       7.141690e-01
       99200       1.055128e+00       1.530394e-02       6.039217e-01       2.323353e+00       1.464736e-01       7.075850e-01
       99300       1.071915e+00       1.047469e-02       6.121811e-01       2.118138e+00       1.730705e-01       7.131862e-01
       99400       1.039145e+00       9.779410e-03       5.937713e-01       2.195734e+00       1.684489e-01       6.992527e-01
       99500       1.066253e+00       1.307394e-02       6.131649e-01       2.382521e+00       1.767855e-01       7.110074e-01
       99600       1.032974e+00       3.072578e-03       5.955212e-01       3.294311e+00       1.447481e-01       7.128534e-01
       99700       1.053596e+00       1.236304e-02       6.021140e-01       2.323711e+00       1.658988e-01       7.016129e-01
       99800       1.051103e+00       6.570194e-03       6.028797e-01       2.202022e+00       1.625862e-01       7.175262e-01
       99900       1.081489e+00       4.680536e-03       6.173254e-01       2.367029e+00       1.990633e-01       7.149635e-01
      100000       1.082605e+00       9.794568e-03       6.187257e-01       2.354810e+00       1.526910e-01       7.122165e-01
